Logging to output/continuous/PPO/train/10-06-2024-21-40-08/
------------------------------------------
| rollout/                |              |
|    fps                  | 206         |
|    iterations           | 360         |
|    time_elapsed         | 446         |
|    total_timesteps      | 92160       |
| train/                  |             |
|    approx_kl            | 0.008868109 |
|    clip_fraction        | 0.0441      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 1.79e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 28.8        |
|    n_updates            | 3590        |
|    policy_gradient_loss | -0.00116    |
|    std                  | 0.833       |
|    value_loss           | 343         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 205         |
|    iterations           | 364         |
|    time_elapsed         | 453         |
|    total_timesteps      | 93184       |
| train/                  |             |
|    approx_kl            | 0.010711852 |
|    clip_fraction        | 0.0984      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 599         |
|    n_updates            | 3630        |
|    policy_gradient_loss | -0.0061     |
|    std                  | 0.834       |
|    value_loss           | 349         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 204         |
|    iterations           | 368         |
|    time_elapsed         | 460         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.010386242 |
|    clip_fraction        | 0.091       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.46       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 25.7        |
|    n_updates            | 3670        |
|    policy_gradient_loss | -0.00549    |
|    std                  | 0.828       |
|    value_loss           | 499         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.6        |
|    ep_rew_mean          | -16.6       |
| time/                   |             |
|    fps                  | 204         |
|    iterations           | 372         |
|    time_elapsed         | 466         |
|    total_timesteps      | 95232       |
| train/                  |             |
|    approx_kl            | 0.009830364 |
|    clip_fraction        | 0.0949      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 23.5        |
|    n_updates            | 3710        |
|    policy_gradient_loss | -0.00271    |
|    std                  | 0.821       |
|    value_loss           | 361         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16.8         |
|    ep_rew_mean          | -16.8        |
| time/                   |              |
|    fps                  | 203          |
|    iterations           | 376          |
|    time_elapsed         | 473          |
|    total_timesteps      | 96256        |
| train/                  |              |
|    approx_kl            | 0.0075183986 |
|    clip_fraction        | 0.0375       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.43        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0001       |
|    loss                 | 30.6         |
|    n_updates            | 3750         |
|    policy_gradient_loss | -0.0118      |
|    std                  | 0.817        |
|    value_loss           | 218          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.4        |
|    ep_rew_mean          | -16.4       |
| time/                   |             |
|    fps                  | 202         |
|    iterations           | 380         |
|    time_elapsed         | 479         |
|    total_timesteps      | 97280       |
| train/                  |             |
|    approx_kl            | 0.012920459 |
|    clip_fraction        | 0.0715      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 40          |
|    n_updates            | 3790        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.811       |
|    value_loss           | 372         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.3       |
|    ep_rew_mean          | -17.3      |
| time/                   |            |
|    fps                  | 202        |
|    iterations           | 384        |
|    time_elapsed         | 485        |
|    total_timesteps      | 98304      |
| train/                  |            |
|    approx_kl            | 0.00840097 |
|    clip_fraction        | 0.0949     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.42      |
|    explained_variance   | 5.96e-08   |
|    learning_rate        | 0.0001     |
|    loss                 | 34.5       |
|    n_updates            | 3830       |
|    policy_gradient_loss | -0.00675   |
|    std                  | 0.811      |
|    value_loss           | 533        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 202          |
|    iterations           | 388          |
|    time_elapsed         | 491          |
|    total_timesteps      | 99328        |
| train/                  |              |
|    approx_kl            | 0.0071679205 |
|    clip_fraction        | 0.0266       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.41        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 30.7         |
|    n_updates            | 3870         |
|    policy_gradient_loss | -0.0042      |
|    std                  | 0.807        |
|    value_loss           | 543          |
------------------------------------------
