Logging to output/continuous/PPO/train/11-06-2024-03-23-09/
-----------------------------------------
| rollout/                |             |
|    entropy_loss         | -2.59        |
|    explained_variance   | 0.932        |
|    learning_rate        | 0.0001       |
|    loss                 | 33.9         |
|    n_updates            | 2750         |
|    policy_gradient_loss | -0.012       |
|    std                  | 0.886        |
|    value_loss           | 67.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 360         |
|    time_elapsed         | 209         |
|    total_timesteps      | 92160       |
| train/                  |             |
|    approx_kl            | 0.015523731 |
|    clip_fraction        | 0.0706      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0001      |
|    loss                 | 31.2        |
|    n_updates            | 2768        |
|    policy_gradient_loss | -0.01       |
|    std                  | 0.886       |
|    value_loss           | 68.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 364         |
|    time_elapsed         | 212         |
|    total_timesteps      | 93184       |
| train/                  |             |
|    approx_kl            | 0.010147325 |
|    clip_fraction        | 0.0411      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.878       |
|    learning_rate        | 0.0001      |
|    loss                 | 36.1        |
|    n_updates            | 2801        |
|    policy_gradient_loss | -0.0113     |
|    std                  | 0.879       |
|    value_loss           | 71.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 368         |
|    time_elapsed         | 214         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.009212149 |
|    clip_fraction        | 0.0476      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0001      |
|    loss                 | 39.1        |
|    n_updates            | 2828        |
|    policy_gradient_loss | -0.00358    |
|    std                  | 0.879       |
|    value_loss           | 70.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.4        |
|    ep_rew_mean          | -16.4       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 372         |
|    time_elapsed         | 216         |
|    total_timesteps      | 95232       |
| train/                  |             |
|    approx_kl            | 0.014064267 |
|    clip_fraction        | 0.0417      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0001      |
|    loss                 | 31.1        |
|    n_updates            | 2850        |
|    policy_gradient_loss | -0.00493    |
|    std                  | 0.88        |
|    value_loss           | 69          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.8        |
|    ep_rew_mean          | -16.8       |
| time/                   |             |
|    fps                  | 440         |
|    iterations           | 376         |
|    time_elapsed         | 218         |
|    total_timesteps      | 96256       |
| train/                  |             |
|    approx_kl            | 0.008458312 |
|    clip_fraction        | 0.0439      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0001      |
|    loss                 | 32.4        |
|    n_updates            | 2878        |
|    policy_gradient_loss | -0.00722    |
|    std                  | 0.883       |
|    value_loss           | 68.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16.8         |
|    ep_rew_mean          | -16.8        |
| time/                   |              |
|    fps                  | 438          |
|    iterations           | 380          |
|    time_elapsed         | 221          |
|    total_timesteps      | 97280        |
| train/                  |              |
|    approx_kl            | 0.0071470663 |
|    clip_fraction        | 0.0409       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.938        |
|    learning_rate        | 0.0001       |
|    loss                 | 32.7         |
|    n_updates            | 2907         |
|    policy_gradient_loss | -0.00611     |
|    std                  | 0.877        |
|    value_loss           | 70.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 437         |
|    iterations           | 384         |
|    time_elapsed         | 224         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.012164186 |
|    clip_fraction        | 0.0829      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0001      |
|    loss                 | 33.2        |
|    n_updates            | 2938        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.883       |
|    value_loss           | 66.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 437         |
|    iterations           | 388         |
|    time_elapsed         | 227         |
|    total_timesteps      | 99328       |
| train/                  |             |
|    approx_kl            | 0.008330674 |
|    clip_fraction        | 0.0719      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.886       |
|    learning_rate        | 0.0001      |
|    loss                 | 39          |
|    n_updates            | 2976        |
|    policy_gradient_loss | -0.00967    |
|    std                  | 0.882       |
|    value_loss           | 66.4        |
-----------------------------------------
